	CellType	Reads (M)	Aligned reads (M)	Alignment rate (%)	Gene count (K)	Isoform count (K)
GSM2026659	Subiculum burst-spiking pyramidal cell	2.242808	0.764318	34.07861930223184	12.837	24.867
GSM2026660	Subiculum burst-spiking pyramidal cell	4.718832	1.145425	24.27348547267629	10.994	22.64
GSM2026661	Subiculum burst-spiking pyramidal cell	4.233572	2.147698	50.7301635592828	12.27	26.775
GSM2026662	Subiculum regular-spiking pyramidal cell	4.48679	2.200957	49.05415675794944	12.792	28.092
GSM2026663	Subiculum regular-spiking pyramidal cell	4.855432	1.94446	40.04710600416194	12.709	26.287
GSM2026664	Subiculum burst-spiking pyramidal cell	5.040068	2.428511	48.18409196066402	12.867	28.025
GSM2026665	Subiculum burst-spiking pyramidal cell	5.065188	1.701993	33.601773517587105	12.162	25.341
GSM2026666	Subiculum burst-spiking pyramidal cell	5.592739	3.808266	68.09303992194164	14.0	35.115
GSM2026667	Subiculum burst-spiking pyramidal cell	5.604557	2.11652	37.7642693258361	13.171	29.874
GSM2026668	Subiculum burst-spiking pyramidal cell	4.43998	2.406974	54.21137032148793	12.453	27.306
GSM2026669	Subiculum burst-spiking pyramidal cell	3.929385	1.57463	40.07319211530558	11.212	22.742
GSM2026670	Subiculum burst-spiking pyramidal cell	3.050936	1.843114	60.41142783722765	13.075	26.782
GSM2026671	Subiculum regular-spiking pyramidal cell	7.96988	2.837865	35.60737426410435	11.611	24.631
GSM2026672	Subiculum burst-spiking pyramidal cell	4.678368	0.696604	14.889893227723855	10.972	21.194
GSM2026674	Subiculum regular-spiking pyramidal cell	5.0979	0.631435	12.386178622570077	11.177	23.132
GSM2026675	Subiculum regular-spiking pyramidal cell	5.874859	0.565733	9.629728985836087	10.859	22.429
GSM2026676	Subiculum regular-spiking pyramidal cell	1.21816	0.268268	22.022394430945035	11.489	21.891
GSM2026677	Subiculum regular-spiking pyramidal cell	3.662567	0.636071	17.366808579884	12.518	24.301
GSM2026678	Subiculum regular-spiking pyramidal cell	4.774434	1.661227	34.79421853983111	9.227	17.894
GSM2026679	Subiculum regular-spiking pyramidal cell	4.85448	3.14737	64.83433859033306	13.943	32.555
GSM2026680	Subiculum regular-spiking pyramidal cell	4.149115	1.631303	39.31689046941336	11.333	23.88
GSM2026681	Subiculum burst-spiking pyramidal cell	5.757752	0.920869	15.99355095530339	11.713	23.698
GSM2026682	Subiculum burst-spiking pyramidal cell	6.755872	0.679936	10.064370668952876	11.872	21.867
GSM2026683	Subiculum burst-spiking pyramidal cell	6.650924	1.006344	15.130890083843987	11.17	21.511
GSM2026684	Subiculum burst-spiking pyramidal cell	2.890033	0.685668	23.72526542084468	9.994	19.832
GSM2026685	Subiculum regular-spiking pyramidal cell	5.021725	3.109099	61.91296815337359	11.924	27.304
GSM2026686	Subiculum burst-spiking pyramidal cell	4.04474	1.37654	34.0328426549049	13.19	26.99
GSM2026687	Subiculum burst-spiking pyramidal cell	3.762648	1.566573	41.63485396454837	12.155	24.88
GSM2026688	Subiculum burst-spiking pyramidal cell	3.309029	1.740165	52.58838771131954	11.102	23.57
GSM2026689	Subiculum regular-spiking pyramidal cell	3.48885	1.917461	54.959685856371024	13.148	31.208
GSM2026694	CA1 regular-spiking interneuron	19.995323	9.002757	45.0243139358139	10.061	15.493
GSM2026695	CA1 pyramidal cell	24.927859	10.033847	40.251539452305146	9.948	14.709
GSM2026696	CA1 regular-spiking interneuron	15.890714	8.564517	53.896363624693024	7.866	11.521
GSM2026697	CA1 pyramidal cell	15.229504	8.735853	57.36137565609491	7.124	11.117
GSM2026698	CA1 fast-spiking interneuron	14.63415	9.907301	67.69987324169836	9.878	16.848
GSM2026699	CA1 pyramidal cell	18.851329	6.637589	35.21019128147411	8.769	13.274
GSM2026700	CA1 fast-spiking interneuron	16.522951	8.340976	50.48115194434699	13.08	22.486
GSM2026701	CA1 pyramidal cell	7.634409	3.698249	48.44185057415709	9.254	14.637
GSM2026702	CA1 fast-spiking interneuron	10.969685	7.006501	63.871487649827685	12.187	22.327
GSM2026703	CA1 pyramidal cell	6.786906	0.647916	9.546559212695742	7.656	10.251
GSM2026704	CA1 regular-spiking interneuron	13.578758	3.666252	26.999906766141645	9.504	14.419
GSM2026705	CA1 pyramidal cell	2.365784	0.967662	40.90238162063823	7.715	11.928
GSM2026707	CA1 pyramidal cell	13.903271	6.16065	44.31079563938587	9.287	14.438
GSM2026708	CA1 regular-spiking interneuron	3.446296	2.863263	83.08232955033462	10.731	21.217
GSM2026709	CA1 regular-spiking interneuron	9.615649	6.02973	62.7074677954655	10.423	18.214
GSM2026710	hippocampus	3.593709	3.147073	87.57172603569181	16.666	43.111
GSM2026711	hippocampus	17.169425	14.873523	86.62796220607272	19.075	58.291
GSM2026712	hippocampus	20.158806	17.27267	85.6830012650551	19.462	60.846
GSM2026713	hippocampus	22.930396	19.872088	86.66264638430144	19.397	58.471
GSM2026714	hippocampus	7.520813	6.629029	88.14245215244682	17.764	48.135
GSM2026715	hippocampus	22.941526	19.78124	86.22460423949131	19.035	56.52
GSM2026716	hippocampus	24.22736	21.101073	87.09604760898422	19.477	59.978
GSM2026717	hippocampus	22.405677	19.252973	85.92899469183635	19.154	57.986
GSM2026718	hippocampus	12.094171	10.179409	84.16789377295889	18.459	52.563
GSM2026719	hippocampus	12.971737	11.125047	85.76374158680522	18.667	53.276
GSM2026720	hippocampus	23.7426	20.240616	85.25020848601248	19.366	58.388
GSM2026721	hippocampus	25.490674	21.455942	84.17173276783501	19.698	60.174
GSM2026722	hippocampus	6.132559	5.324923	86.83035907196329	17.616	47.103
GSM2026723	hippocampus	8.105103	6.901701	85.15253908556129	18.051	49.676
GSM2026724	hippocampus	17.854047	15.361064	86.03687444084805	19.28	57.626
GSM2026706	CA1 regular-spiking interneuron	7.736229	2.560074	33.09201421002403	7.677	11.036
