Chromosome	Strand	Position	ERS989712	ERS989713	ERS989714	ERS989716	ERS989718	ERS989719	ERS989720	ERS989721	ERS989722	ERS989724	ERS989725	ERS989726	ERS989727	ERS989728	ERS989729	ERS989730	ERS989732	ERS989733	ERS989734	ERS989735	ERS989736	ERS989737	ERS989738	ERS989739	ERS989740	ERS989742	ERS989743	ERS989744	ERS989745	ERS989746	ERS989747	ERS989748	ERS989749	ERS989750	ERS989751	ERS989752	ERS989753	ERS989755	ERS989756	ERS989757	ERS989758	ERS989759	ERS989760	ERS989761	ERS989762	ERS989763	ERS989764	ERS989765	ERS989766	ERS989767	ERS989768	ERS989769
11	+	32296456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296479	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296480	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296481	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296482	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296483	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296484	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296485	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296486	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296487	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296488	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	15	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	4	3	0	0	2	0	0	1	1	0
11	+	32296489	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	1	15	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	4	3	0	0	2	0	0	1	1	0
11	+	32296490	0	0	2	1	0	1	0	3	0	0	0	2	1	0	0	0	0	0	3	3	21	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	1	0	4	5	0	0	2	0	0	1	1	0
11	+	32296491	0	1	4	3	0	1	0	3	1	0	1	6	2	0	0	0	1	2	6	16	89	1	0	2	0	1	3	3	0	2	2	1	0	0	0	9	2	3	0	5	15	3	6	20	4	0	3	1	1	2	4	1
11	+	32296492	0	1	4	4	0	2	1	3	1	1	1	6	4	0	0	0	2	2	6	19	94	2	0	2	0	1	3	4	0	2	2	1	1	0	0	9	2	5	0	7	19	4	7	22	4	0	3	2	2	2	5	2
11	+	32296493	0	1	7	4	0	3	1	3	3	1	1	6	4	0	0	0	2	2	6	23	108	4	0	3	0	2	3	4	0	2	3	2	2	0	0	9	6	6	0	9	26	7	8	27	4	0	3	2	3	2	6	2
11	+	32296494	0	1	7	4	0	3	1	4	3	1	1	6	4	0	0	0	2	2	6	24	112	5	0	3	0	2	3	4	0	2	3	2	2	0	0	9	6	6	0	10	31	7	8	28	4	0	3	3	4	3	6	2
11	+	32296495	1	1	11	13	0	4	1	14	8	2	3	10	9	0	0	0	3	6	12	42	214	5	0	3	1	2	3	7	1	5	14	31	6	0	0	14	9	11	0	21	47	9	22	44	6	1	11	3	7	3	13	3
11	+	32296496	1	1	12	16	0	5	3	15	8	2	5	10	9	0	0	0	4	7	14	47	237	6	0	4	1	2	3	8	1	6	15	35	6	0	0	14	12	12	0	23	50	10	23	48	8	1	11	5	8	4	13	3
11	+	32296497	1	1	12	17	0	5	3	15	8	2	5	10	9	0	0	0	4	8	19	48	244	6	0	5	1	2	4	8	1	6	16	35	6	0	0	15	12	12	0	24	51	10	24	48	8	1	11	5	10	4	13	3
11	+	32296498	1	1	12	18	0	6	3	15	9	2	5	10	10	0	0	0	4	8	20	50	246	6	0	5	1	2	4	10	1	6	16	35	6	0	0	15	12	12	0	26	51	10	24	48	8	1	11	5	12	5	13	3
11	+	32296499	1	1	12	18	0	6	3	15	9	2	5	10	10	0	0	0	4	8	20	53	246	6	0	5	1	2	4	10	1	6	16	35	6	0	0	15	12	12	0	26	51	10	24	48	8	1	11	5	12	5	13	3
11	+	32296500	1	4	25	29	0	7	5	19	10	2	9	15	23	0	0	0	5	12	25	79	357	11	0	10	1	4	10	12	3	11	27	41	12	0	0	17	17	23	0	36	79	15	31	72	18	2	14	9	24	12	18	4
11	+	32296501	1	4	27	30	0	8	5	19	10	2	9	15	25	0	0	0	5	13	25	81	361	11	0	10	2	4	10	12	4	11	27	41	12	0	0	18	17	23	0	36	80	15	31	73	19	2	14	9	25	14	18	4
11	+	32296502	1	4	28	30	0	8	5	19	11	2	9	15	27	0	0	0	5	13	27	82	372	11	0	11	2	4	11	12	4	11	27	41	13	0	0	20	18	23	0	36	84	16	31	74	20	2	14	9	25	14	19	4
11	+	32296503	1	4	28	30	0	8	5	19	11	2	9	15	27	0	0	0	5	13	27	83	373	11	0	11	2	4	11	12	4	11	27	41	13	0	0	20	18	23	0	36	84	16	31	74	20	2	14	10	25	14	19	4
11	+	32296504	1	4	32	37	0	9	6	21	13	2	10	17	36	0	0	0	5	15	29	92	417	14	0	12	2	5	14	18	4	14	32	46	13	0	0	21	20	30	0	41	96	17	33	83	25	3	15	10	25	15	19	5
11	+	32296505	1	4	32	38	0	9	6	21	13	2	10	17	36	0	0	0	5	15	29	92	421	14	0	12	2	6	14	18	4	14	32	46	14	0	0	23	20	32	0	42	97	17	34	83	25	3	15	10	25	15	19	5
11	+	32296506	1	4	33	40	0	9	6	22	13	2	11	17	38	0	0	0	5	15	31	98	436	14	0	14	2	6	14	18	5	14	33	46	14	0	0	24	20	34	0	46	101	17	35	91	29	3	15	12	25	15	19	5
11	+	32296507	1	4	33	40	0	9	6	22	13	2	11	17	38	0	0	0	5	15	31	99	436	14	0	14	2	6	14	18	5	14	33	46	14	0	0	24	20	34	0	46	101	17	35	91	29	3	15	12	25	15	19	5
11	+	32296508	1	4	33	40	0	9	6	22	13	2	11	17	38	0	0	0	5	15	31	99	437	14	0	14	2	6	14	18	5	14	33	46	14	0	0	24	20	34	0	46	101	17	35	92	29	3	15	12	27	15	19	5
11	+	32296509	1	4	33	40	0	9	6	22	13	2	11	17	39	0	0	0	5	15	31	100	439	14	0	14	2	6	14	18	5	14	33	46	14	0	0	24	20	34	0	46	101	17	35	92	29	3	15	12	28	15	19	5
11	+	32296510	2	4	40	46	0	11	6	22	14	3	12	18	52	0	0	0	6	15	33	107	483	14	0	15	2	6	17	21	6	14	41	49	17	0	0	25	21	38	0	51	111	18	36	97	31	3	17	13	31	16	20	6
11	+	32296511	2	4	42	49	0	11	6	23	15	3	12	18	56	0	0	0	6	16	35	109	491	14	0	15	2	6	17	21	6	14	41	49	20	0	0	26	21	40	0	52	112	18	38	99	31	3	19	13	31	16	21	6
11	+	32296512	3	9	51	55	0	12	7	28	22	4	16	22	70	0	0	0	8	23	41	136	600	17	1	20	3	9	21	28	10	16	51	57	24	0	0	33	26	51	0	61	131	18	48	123	37	4	25	15	42	21	25	9
11	+	32296513	3	9	51	56	0	12	7	28	22	4	16	22	70	0	0	0	8	23	41	136	600	17	1	20	3	9	21	28	10	16	51	57	24	0	0	33	26	51	0	61	131	18	48	123	37	4	25	15	42	21	25	9
11	+	32296514	3	9	51	59	0	13	8	30	28	4	17	22	74	0	0	0	10	25	44	141	629	20	1	21	3	9	23	30	11	21	52	60	24	0	0	36	26	53	0	65	144	22	48	128	38	4	28	17	44	24	26	11
11	+	32296515	3	9	51	59	0	13	8	30	28	4	17	22	74	0	0	0	10	25	44	141	630	20	1	21	3	9	23	30	11	21	52	60	24	0	0	36	27	53	0	65	144	22	48	129	38	4	28	17	44	24	26	11
11	+	32296516	4	9	60	66	0	15	8	32	32	4	19	23	77	0	0	0	13	28	48	154	689	21	1	23	3	10	27	34	12	21	54	65	25	0	0	41	29	56	0	72	160	22	50	143	40	4	32	20	49	28	27	11
11	+	32296517	4	12	61	67	0	15	9	33	33	4	20	23	80	0	0	0	14	28	50	164	711	22	1	23	3	11	27	34	12	22	55	66	25	0	0	44	30	60	0	74	165	22	53	145	41	4	33	20	51	28	28	11
11	+	32296518	4	12	61	68	0	15	9	33	33	4	20	23	80	0	0	0	14	28	50	165	718	24	1	23	3	11	27	35	12	22	56	67	25	0	0	44	30	60	0	75	166	22	53	145	41	4	33	20	53	29	29	11
11	+	32296519	4	12	62	68	0	15	9	33	34	4	20	24	80	0	0	0	14	28	50	165	719	24	1	23	3	11	27	35	12	22	57	67	25	0	0	44	30	60	0	75	167	22	51	147	41	4	33	20	53	29	29	11
11	+	32296520	4	12	62	69	0	15	9	33	34	4	20	24	80	0	0	0	14	29	50	166	722	24	1	23	3	12	28	35	12	23	58	67	26	0	0	44	31	60	0	75	168	22	52	148	41	4	34	20	53	30	29	11
11	+	32296521	4	13	70	77	0	15	12	34	39	5	24	24	86	0	0	0	18	35	56	178	783	28	1	24	4	13	30	39	14	28	66	67	28	0	0	49	35	65	0	83	182	25	54	160	45	6	39	22	59	31	32	11
11	+	32296522	4	15	70	79	0	15	12	35	39	5	24	25	86	0	0	0	18	35	56	180	790	28	1	25	4	14	29	39	14	28	66	67	28	0	0	49	35	69	0	83	183	26	54	160	46	6	39	23	60	31	31	12
11	+	32296523	4	16	76	80	0	15	12	36	40	6	24	25	88	0	0	0	18	34	57	180	802	28	1	25	5	13	29	39	14	27	67	67	29	0	0	49	36	70	0	82	184	26	56	163	46	6	39	23	58	32	29	13
11	+	32296524	5	17	82	81	0	16	12	37	40	6	24	26	95	0	0	0	18	35	60	188	828	31	2	26	6	13	33	39	14	30	69	72	31	0	0	50	37	73	0	87	195	27	55	164	47	6	38	23	59	32	32	15
11	+	32296525	5	17	81	81	0	16	12	35	40	6	25	25	95	0	0	0	19	35	59	187	821	31	2	26	6	13	32	38	14	30	69	73	30	0	0	50	37	73	0	86	194	25	54	159	48	6	37	23	59	32	32	15
11	+	32296526	5	17	89	86	0	16	12	37	43	7	25	28	102	0	0	0	18	37	59	189	841	33	2	30	6	13	33	40	14	31	72	76	29	0	0	50	39	75	0	90	198	26	54	167	52	7	38	24	64	33	34	15
11	+	32296527	6	17	89	87	0	16	12	37	43	7	25	26	102	0	0	0	18	37	60	193	829	33	2	30	6	13	32	38	14	31	72	76	30	0	0	51	39	74	0	89	198	25	53	166	51	7	38	25	64	33	35	14
11	+	32296528	7	16	88	88	0	15	12	37	44	7	25	26	100	0	0	0	16	38	60	188	817	31	2	29	6	13	33	39	14	31	72	77	30	0	0	46	36	73	0	91	195	27	53	168	50	7	37	24	67	33	35	15
11	+	32296529	8	17	99	89	0	15	13	38	47	8	27	28	115	0	0	0	17	39	64	201	879	33	2	30	7	14	35	43	18	32	78	78	31	1	0	48	41	79	0	97	209	29	53	179	52	7	38	25	71	36	37	18
11	+	32296530	8	17	99	88	0	15	13	38	47	8	27	28	115	0	0	0	17	39	63	201	876	33	2	30	7	14	35	43	18	32	78	78	31	1	0	48	41	79	0	97	209	29	52	178	52	7	38	25	71	36	36	18
11	+	32296531	8	20	103	91	0	14	14	38	49	8	28	26	121	0	0	0	18	43	63	208	902	33	3	28	7	15	37	44	19	34	82	78	32	1	0	51	43	83	0	98	213	30	54	180	55	8	39	25	71	36	39	18
11	+	32296532	8	20	103	90	0	14	14	38	49	8	28	26	121	0	0	0	18	42	63	208	904	33	3	28	7	15	37	44	19	34	82	78	32	1	0	51	43	83	0	98	213	29	55	180	55	8	39	25	71	36	39	18
11	+	32296533	11	22	113	95	0	17	16	40	57	6	30	29	134	0	0	0	20	42	68	224	989	36	4	31	7	18	39	47	21	37	91	86	32	1	0	59	46	85	0	108	225	29	59	196	64	10	43	27	79	40	43	18
11	+	32296534	12	26	138	114	0	19	17	47	63	6	37	33	164	0	0	0	24	48	74	263	1129	39	4	37	7	17	40	52	29	41	109	94	38	1	1	74	47	97	0	128	262	29	71	215	72	12	53	32	93	45	50	20
11	+	32296535	12	25	137	114	0	19	17	44	63	6	37	33	164	0	0	0	24	47	74	261	1121	38	4	37	7	17	39	52	29	41	107	94	38	1	1	74	47	97	0	127	254	29	71	213	73	12	53	31	92	44	50	20
11	+	32296536	11	25	133	110	0	18	18	36	59	6	38	30	166	0	0	0	26	46	72	255	1068	37	4	37	6	16	40	50	29	43	100	68	36	1	1	75	46	96	0	118	255	29	66	205	72	12	50	30	89	44	48	20
11	+	32296537	11	25	133	107	0	16	17	36	59	6	38	30	166	0	0	0	25	45	71	251	1048	36	4	36	6	16	40	47	29	42	99	64	36	1	1	75	44	95	0	115	253	29	65	203	71	12	50	29	89	40	48	20
11	+	32296538	11	25	136	108	0	16	20	37	60	6	38	31	171	0	0	0	25	46	68	262	1072	36	5	36	6	16	39	48	32	43	98	65	36	1	2	78	48	95	0	119	261	29	70	210	73	12	53	31	91	41	48	21
11	+	32296539	11	25	136	107	0	16	20	37	59	6	38	31	171	0	0	0	25	46	65	264	1073	36	5	37	6	16	39	48	33	43	99	65	36	1	2	80	49	95	0	117	263	28	70	212	71	12	54	32	89	40	48	21
11	+	32296540	11	25	133	104	0	16	20	37	58	6	38	28	170	0	0	0	25	44	65	257	1054	35	5	35	6	16	39	47	33	42	97	64	36	1	2	78	48	96	0	115	255	27	69	207	66	11	54	31	86	39	47	21
11	+	32296541	11	24	127	96	0	16	17	33	57	6	36	23	163	0	0	0	25	43	62	232	952	32	5	32	6	14	32	45	31	36	90	60	29	1	2	77	43	85	0	107	238	24	65	189	63	11	55	29	81	34	43	20
11	+	32296542	11	24	126	95	0	15	17	33	57	6	36	23	158	0	0	0	25	42	62	230	951	32	5	32	5	14	32	45	30	36	90	60	29	1	2	76	43	85	0	107	237	24	65	188	62	11	55	29	80	34	43	20
11	+	32296543	11	24	127	96	0	15	17	34	57	6	36	23	160	0	0	0	27	42	60	229	954	32	5	33	5	14	32	44	30	36	91	60	29	1	2	78	43	87	0	110	234	25	67	189	65	11	56	29	80	35	43	20
11	+	32296544	11	25	129	102	0	15	18	34	60	7	37	25	165	0	0	0	27	44	62	239	1025	34	5	35	5	15	37	47	30	40	94	63	32	1	2	81	45	89	0	123	249	25	72	199	68	13	57	30	84	35	45	20
11	+	32296545	11	25	125	96	0	14	18	32	59	7	35	25	159	0	0	0	27	44	60	231	987	32	5	34	5	15	35	44	30	40	92	59	32	1	2	79	44	82	0	117	241	24	69	192	65	12	56	29	83	35	45	19
11	+	32296546	11	25	126	98	0	14	19	32	59	7	36	25	164	0	0	0	29	44	61	236	995	33	5	34	5	15	35	45	30	40	94	61	32	1	2	79	44	81	0	117	245	24	70	199	65	12	56	30	83	35	45	19
11	+	32296547	11	25	125	97	0	14	19	31	59	7	36	25	163	0	0	0	29	44	59	235	986	33	5	33	5	15	35	45	29	40	93	61	32	1	2	79	44	79	0	116	241	24	69	195	63	12	56	30	83	35	45	19
11	+	32296548	11	25	125	97	0	14	19	31	58	7	36	25	160	0	0	0	29	44	59	237	987	33	4	33	5	15	35	45	30	40	95	61	32	1	2	80	44	78	0	117	242	24	70	195	63	12	56	30	82	35	45	18
11	+	32296549	13	26	130	99	0	14	19	33	60	7	37	26	164	0	0	0	29	46	62	241	1024	34	4	33	6	15	35	48	30	42	99	61	33	1	2	84	48	78	0	120	251	27	77	202	65	13	57	31	82	37	47	18
11	+	32296550	13	25	131	102	0	14	19	36	62	7	37	28	165	0	0	0	29	47	62	244	1038	35	4	33	6	16	36	49	30	42	100	61	34	1	2	86	48	78	0	120	254	27	77	208	68	13	59	31	82	37	47	19
11	+	32296551	12	25	124	97	0	12	19	36	61	6	36	26	153	0	0	0	26	47	60	235	997	34	4	32	6	16	32	46	29	42	93	57	32	1	2	83	47	76	0	115	243	27	74	199	65	13	56	29	79	35	44	18
11	+	32296552	12	26	125	93	0	12	19	35	62	6	37	27	151	0	0	0	26	47	60	236	1000	34	4	31	6	16	32	46	30	42	93	58	31	1	2	84	47	76	0	117	250	27	74	201	66	13	55	30	78	35	43	18
11	+	32296553	11	22	118	88	0	11	18	31	55	5	33	25	139	0	0	0	24	40	55	214	904	32	4	28	6	13	28	40	26	41	85	51	27	1	2	79	42	65	0	110	232	27	66	181	61	12	50	28	69	31	39	16
11	+	32296554	11	22	119	89	0	11	20	32	55	5	33	27	143	0	0	0	24	41	54	218	927	32	4	30	6	14	29	40	26	42	86	51	27	1	2	82	42	68	0	111	236	29	67	184	64	12	51	28	70	33	40	17
11	+	32296555	13	25	141	102	0	10	22	36	54	5	37	29	159	0	0	0	26	47	57	253	1047	34	6	35	6	14	33	49	30	44	98	60	29	1	2	87	50	75	0	124	256	29	75	196	75	14	56	32	76	36	47	17
11	+	32296556	13	25	140	102	0	10	22	36	54	5	37	29	158	0	0	0	26	47	56	253	1043	34	5	35	6	14	33	49	30	44	98	61	29	1	2	87	49	74	0	124	257	28	75	195	75	14	56	32	76	36	47	17
11	+	32296557	12	25	132	97	0	8	22	34	50	5	36	28	156	0	0	0	24	45	52	242	992	33	5	34	6	13	29	46	29	44	97	56	27	1	2	81	47	70	0	118	243	27	74	181	74	14	54	29	72	34	46	17
