Chromosome	Strand	Position	ERS989712	ERS989713	ERS989714	ERS989716	ERS989718	ERS989719	ERS989720	ERS989721	ERS989722	ERS989724	ERS989725	ERS989726	ERS989727	ERS989728	ERS989729	ERS989730	ERS989732	ERS989733	ERS989734	ERS989735	ERS989736	ERS989737	ERS989738	ERS989739	ERS989740	ERS989742	ERS989743	ERS989744	ERS989745	ERS989746	ERS989747	ERS989748	ERS989749	ERS989750	ERS989751	ERS989752	ERS989753	ERS989755	ERS989756	ERS989757	ERS989758	ERS989759	ERS989760	ERS989761	ERS989762	ERS989763	ERS989764	ERS989765	ERS989766	ERS989767	ERS989768	ERS989769
7	-	103826520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103826531	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	1	2	0	1	0	0	0	0	0	0	0
7	-	103826532	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	1	2	0	1	0	0	0	0	0	0	0
7	-	103826533	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	5	0	2	4	2	4	0	1	0	1	0	0	0	0	0
7	-	103826534	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	47	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	5	0	2	4	2	4	0	1	0	1	0	0	0	0	0
7	-	103826535	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	62	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	3	7	0	2	6	2	4	0	1	0	1	0	0	0	0	0
7	-	103826536	0	1	4	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	92	0	0	2	0	1	3	0	0	0	0	2	0	0	0	0	4	7	0	3	8	2	5	1	2	0	1	0	0	0	0	0
7	-	103826537	0	1	4	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	94	0	0	2	0	1	3	0	0	0	0	2	0	0	0	0	4	8	0	3	8	2	5	1	2	0	1	0	0	0	0	0
7	-	103826538	0	1	6	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	4	116	0	0	3	0	1	6	0	0	0	0	2	0	0	0	0	8	10	0	4	10	2	6	2	3	0	2	0	0	0	0	0
7	-	103826539	0	1	6	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	4	119	0	0	3	0	1	6	0	0	0	0	2	0	0	0	0	8	12	0	4	11	2	6	2	3	0	2	0	0	0	0	0
7	-	103826540	0	1	6	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	4	133	0	0	3	0	1	6	0	0	0	0	2	0	0	0	0	9	13	0	4	15	3	7	3	3	0	2	1	0	0	0	0
7	-	103826541	0	1	6	9	0	0	0	2	1	0	3	0	0	0	0	0	1	0	10	9	142	1	0	3	0	1	7	2	0	0	0	2	1	0	0	0	11	13	0	8	21	6	10	8	7	0	4	1	1	0	1	0
7	-	103826542	0	1	6	9	0	0	0	2	1	0	3	0	0	0	0	0	1	0	10	9	142	1	0	3	0	1	7	2	0	0	0	2	1	0	0	0	11	13	0	8	21	6	10	8	8	0	4	1	1	0	1	0
7	-	103826543	1	1	6	9	0	0	0	2	1	0	3	0	0	0	0	0	1	0	10	9	142	1	0	3	0	1	7	3	0	0	0	2	1	0	0	0	11	13	0	8	21	7	10	9	8	0	4	1	1	1	1	0
7	-	103826544	1	1	6	9	0	0	0	3	1	0	3	0	0	0	0	0	1	0	10	10	143	2	0	3	0	1	7	3	0	0	0	2	1	0	0	0	11	13	0	8	22	7	10	9	8	0	5	1	1	1	1	0
7	-	103826545	1	1	7	9	0	0	0	5	1	0	3	0	0	0	0	0	2	0	11	12	148	2	0	3	0	1	7	3	0	1	0	2	1	0	0	0	12	14	0	9	23	8	11	9	8	0	5	1	1	1	1	0
7	-	103826546	1	5	8	12	0	0	1	6	3	0	3	0	0	0	0	0	3	1	13	27	219	2	1	5	0	1	10	7	0	1	2	2	2	0	0	0	15	20	0	15	37	11	17	14	10	0	10	1	1	1	1	0
7	-	103826547	1	5	8	13	0	0	1	6	3	0	5	0	0	0	0	0	5	2	13	29	250	2	2	5	0	1	10	7	0	1	2	2	2	0	0	0	18	21	0	15	42	11	20	14	12	0	11	2	3	1	1	0
7	-	103826548	1	5	9	13	0	0	1	6	4	0	5	1	2	0	0	0	5	2	13	35	318	2	2	5	0	1	11	7	0	1	2	2	2	0	0	0	23	29	0	16	48	11	24	15	14	0	16	3	3	1	1	0
7	-	103826549	1	5	9	13	0	0	1	6	4	0	5	1	2	0	0	0	5	2	13	35	320	2	2	5	0	1	12	7	0	1	2	2	2	0	0	0	23	30	0	16	48	11	24	15	14	0	16	3	3	1	1	0
7	-	103826550	1	5	10	16	0	0	1	6	5	0	5	2	2	0	0	0	5	2	13	36	336	2	2	5	0	1	12	7	0	1	2	2	2	0	0	1	26	30	0	16	51	12	25	16	17	0	18	3	3	1	1	0
7	-	103826551	1	5	10	16	0	0	1	6	5	0	5	2	2	0	0	0	6	2	14	38	337	2	2	5	0	1	12	7	0	2	2	2	2	0	0	1	26	30	0	17	51	12	25	16	17	0	18	3	3	1	1	0
7	-	103826552	1	5	10	17	0	1	1	6	5	0	5	2	2	0	0	0	6	2	15	42	351	2	2	5	0	1	12	7	1	2	4	2	2	0	0	2	26	30	0	19	55	12	26	18	19	0	18	4	4	1	2	0
7	-	103826553	1	5	10	17	0	1	2	6	5	0	5	2	2	0	0	0	6	2	15	44	355	2	2	5	0	1	12	7	1	2	4	2	2	0	0	2	28	30	0	19	55	12	27	18	19	0	19	4	4	1	2	0
7	-	103826554	1	5	10	18	0	1	2	6	5	0	5	2	3	0	0	0	6	2	16	44	371	2	2	6	0	1	12	7	1	2	4	2	3	0	0	2	29	30	0	19	57	13	28	18	19	0	20	4	4	1	2	0
7	-	103826555	1	5	10	18	0	1	2	8	5	0	5	2	3	0	0	0	6	2	16	44	377	2	2	6	0	1	12	7	1	2	5	2	3	0	0	2	31	31	0	19	58	13	28	18	19	0	21	4	4	1	2	1
7	-	103826556	1	5	10	18	0	1	2	8	5	0	5	2	3	0	0	0	6	2	16	44	378	2	2	6	0	1	12	7	1	2	5	2	3	0	0	2	31	31	0	19	58	13	28	18	19	0	21	4	4	1	2	1
7	-	103826557	1	5	11	19	0	1	2	8	5	0	5	2	3	0	0	0	6	2	16	44	385	2	2	6	1	1	12	7	1	2	5	2	3	0	0	2	32	31	0	19	59	13	29	18	19	0	21	5	4	1	2	1
7	-	103826558	1	5	11	19	0	1	2	9	7	0	5	2	3	0	0	0	6	2	18	48	394	2	2	6	1	1	13	7	2	2	5	2	3	0	0	3	33	32	0	23	65	15	30	18	19	0	21	5	4	1	2	1
7	-	103826559	1	5	11	19	0	1	2	9	7	0	5	2	3	0	0	0	6	2	18	48	396	2	2	6	1	1	13	7	2	2	5	2	3	0	0	3	33	32	0	23	66	15	30	18	19	0	21	5	4	1	2	1
7	-	103826560	1	5	13	22	0	1	3	9	8	0	5	2	3	0	0	0	7	2	20	51	434	2	2	6	1	1	13	7	2	2	5	2	4	0	0	4	35	34	0	23	69	17	30	19	22	0	21	5	5	1	3	3
7	-	103826561	1	5	13	22	0	1	3	9	8	0	5	2	3	0	0	0	7	2	20	51	434	2	2	6	1	1	13	7	2	2	5	2	4	0	0	4	35	34	0	23	69	17	30	19	22	0	21	5	5	1	3	3
7	-	103826562	1	6	13	22	0	1	3	9	10	0	5	2	3	0	0	0	7	2	23	54	436	2	2	6	1	1	14	7	4	2	5	2	4	0	0	4	36	35	0	25	70	17	31	20	22	0	23	5	6	1	3	3
7	-	103826563	1	6	13	22	0	2	4	13	10	0	5	2	3	0	0	0	7	2	28	67	438	3	2	6	1	1	14	7	6	2	5	4	5	0	0	7	36	35	0	30	76	17	33	26	24	0	25	5	6	4	3	3
7	-	103826564	1	5	13	21	0	2	4	13	10	0	5	2	3	0	0	0	7	2	27	67	427	3	2	6	1	1	13	7	6	2	5	4	5	0	0	7	35	35	0	30	76	16	32	26	24	0	25	5	6	4	3	3
7	-	103826565	2	5	18	29	0	3	6	15	11	1	5	2	7	0	0	0	7	2	37	76	593	3	2	7	1	1	14	8	6	3	8	6	5	0	0	9	48	41	0	32	86	18	37	32	33	0	26	5	10	4	5	3
7	-	103826566	2	5	17	29	0	3	6	15	11	1	5	2	7	0	0	0	8	2	37	75	591	3	2	6	1	1	15	8	6	3	8	6	5	0	0	9	47	43	0	31	86	18	38	32	34	0	26	5	10	4	5	3
7	-	103826567	2	7	19	31	0	3	7	15	12	1	6	2	9	0	0	0	8	3	39	77	644	3	2	6	1	1	17	8	6	3	10	6	6	0	0	9	55	46	0	32	92	18	39	35	37	0	26	5	11	5	5	4
7	-	103826568	2	7	18	31	0	3	7	15	12	1	8	2	9	0	0	0	9	3	40	81	662	3	2	6	1	1	18	10	6	3	12	6	6	0	0	10	55	46	0	35	94	18	39	39	39	0	27	5	11	6	5	5
7	-	103826569	2	7	17	30	0	3	7	15	13	1	9	2	9	0	0	0	10	4	42	86	674	3	2	7	1	1	19	12	6	3	13	5	6	0	0	10	58	44	0	36	95	17	39	39	38	0	27	5	11	6	5	5
7	-	103826570	3	7	18	35	0	3	7	18	13	1	10	3	9	0	0	0	10	4	46	95	750	4	2	7	1	2	19	13	6	3	15	6	8	0	0	12	60	47	0	41	102	18	42	42	42	0	28	5	15	7	6	5
7	-	103826571	3	7	18	34	0	3	7	18	13	1	10	3	9	0	0	0	11	4	45	95	746	4	2	7	1	2	18	13	6	3	15	6	8	0	0	12	60	44	0	40	100	18	43	43	41	0	29	5	15	7	6	5
7	-	103826572	3	8	20	36	0	3	7	20	13	1	9	4	10	0	0	0	11	5	45	97	794	4	2	8	1	3	18	13	6	4	15	8	10	0	0	12	60	46	0	40	101	18	43	47	40	0	32	6	17	7	6	6
7	-	103826573	3	8	20	36	0	3	7	20	13	1	9	4	10	0	0	0	11	5	45	99	797	4	2	8	1	3	17	13	6	4	17	8	10	0	0	13	61	46	0	40	99	18	43	47	40	0	32	6	17	7	6	6
7	-	103826574	3	9	21	37	0	3	7	20	13	2	9	4	10	0	0	0	11	6	45	100	823	4	2	8	1	3	18	14	6	4	17	8	10	0	0	13	62	46	0	40	98	18	44	49	41	0	32	5	17	7	6	6
7	-	103826575	3	9	25	38	0	3	7	22	13	4	9	4	11	0	0	0	11	6	45	100	881	4	2	8	2	3	19	14	6	4	17	9	10	0	0	15	63	48	0	40	102	18	45	49	43	0	33	6	17	8	7	8
7	-	103826576	3	9	25	38	0	3	7	21	13	4	9	4	11	0	0	0	11	6	42	101	876	4	2	8	2	3	19	14	6	4	17	9	10	0	0	15	63	47	0	40	100	18	44	46	41	0	33	6	17	8	7	8
7	-	103826577	3	9	26	37	0	3	8	21	12	4	9	4	14	0	0	0	10	7	41	99	903	4	2	8	2	2	18	12	6	4	18	8	9	0	0	15	65	49	0	37	99	18	44	45	43	0	34	6	17	8	7	8
7	-	103826578	3	9	26	37	0	3	9	21	12	4	9	4	14	0	0	0	10	7	41	99	911	4	2	8	2	2	18	12	6	4	18	8	9	0	0	15	65	50	0	37	99	18	44	45	45	0	34	6	18	8	7	8
7	-	103826579	3	9	27	38	0	3	9	21	12	4	7	4	14	0	0	0	10	7	40	99	908	3	2	7	2	2	16	12	6	4	19	8	9	0	0	15	61	50	0	34	97	16	43	43	46	0	33	6	18	8	9	8
7	-	103826580	4	11	38	44	0	3	10	20	12	4	9	5	19	0	0	0	10	9	43	108	1116	3	2	11	2	2	17	12	7	4	21	10	9	0	0	18	69	56	0	35	101	16	45	47	53	0	34	6	19	8	12	9
7	-	103826581	4	11	38	44	0	3	10	19	12	4	9	5	19	0	0	0	10	9	43	108	1111	3	2	11	2	2	17	12	7	4	21	10	9	0	0	18	69	55	0	35	100	15	43	47	53	0	35	6	19	8	12	9
7	-	103826582	4	14	43	58	0	3	10	22	14	4	10	5	22	0	0	0	9	10	49	119	1348	3	3	12	2	3	20	13	8	4	24	13	10	0	0	19	77	66	0	35	106	16	51	52	62	0	37	6	24	8	13	15
7	-	103826583	4	14	44	58	0	3	10	22	14	4	10	5	22	0	0	0	9	10	49	119	1350	3	3	12	2	3	20	13	8	4	24	13	10	0	0	19	77	66	0	35	106	16	51	52	62	0	37	6	24	8	13	15
7	-	103826584	3	14	44	59	0	3	10	22	14	4	10	5	22	0	0	0	9	11	49	119	1362	3	3	12	2	3	19	12	8	4	24	13	10	0	0	19	77	67	0	34	107	15	51	50	62	0	38	6	23	7	13	15
7	-	103826585	5	13	44	59	0	2	13	22	15	4	10	3	22	0	0	0	9	11	51	119	1364	3	1	12	2	3	20	15	16	7	30	20	10	0	0	26	77	67	0	40	119	18	56	62	65	0	41	6	25	14	13	15
7	-	103826586	5	13	44	60	0	2	13	23	15	4	11	3	22	0	0	0	9	11	52	121	1363	3	1	12	2	3	20	16	16	7	30	20	10	0	0	26	77	65	0	40	119	17	56	62	65	0	41	6	25	14	14	15
7	-	103826587	5	12	42	57	0	2	13	23	15	4	10	3	22	0	0	0	9	10	52	123	1307	3	1	10	2	3	19	16	17	7	31	21	10	0	0	27	74	60	0	40	114	16	54	62	63	0	40	6	25	14	13	16
7	-	103826588	5	12	42	57	0	2	14	23	15	4	9	3	22	0	0	0	8	9	52	123	1302	3	1	10	2	3	19	16	17	7	32	21	10	0	0	27	71	59	0	41	114	16	54	62	62	0	40	5	23	14	13	17
7	-	103826589	5	12	41	56	0	2	14	23	14	4	9	3	20	0	0	0	8	9	52	123	1230	3	1	10	2	3	18	19	17	7	32	21	10	0	0	27	66	52	0	41	109	15	50	62	60	0	36	5	23	14	13	16
7	-	103826590	6	14	54	60	0	2	16	26	17	4	10	3	23	0	0	0	11	11	55	138	1404	4	1	11	3	3	20	22	17	9	39	25	13	0	0	29	78	57	0	46	125	17	56	67	64	0	42	5	26	15	15	20
7	-	103826591	6	14	54	57	0	2	16	26	17	4	10	3	23	0	0	0	11	11	55	139	1397	4	1	12	3	3	20	22	17	9	39	26	14	0	0	28	75	57	0	46	126	16	56	67	63	0	41	4	26	15	15	20
7	-	103826592	6	14	55	63	0	2	20	29	21	4	10	3	25	0	0	0	13	11	62	152	1555	5	1	14	3	4	21	25	20	9	40	31	15	0	0	31	83	62	0	51	141	18	62	70	64	0	46	4	27	19	16	22
7	-	103826593	6	14	55	63	0	2	20	29	21	4	10	3	25	0	0	0	13	11	62	152	1551	5	1	14	3	4	21	25	20	9	40	31	15	0	0	31	83	62	0	51	142	18	62	70	63	0	46	4	27	19	16	22
7	-	103826594	6	14	57	67	0	2	20	30	22	4	11	3	27	0	0	0	13	11	65	160	1610	5	1	14	3	5	22	25	21	9	41	32	15	0	0	31	86	63	0	51	143	20	63	70	65	0	47	4	27	19	16	23
7	-	103826595	6	15	57	67	0	2	20	28	22	4	11	3	27	0	0	0	14	11	66	160	1601	5	1	13	3	5	22	26	21	9	42	32	14	0	0	31	86	64	0	51	142	20	63	70	65	0	46	4	27	19	16	23
7	-	103826596	6	15	59	68	0	2	20	28	23	4	11	3	27	0	0	0	14	12	67	161	1618	5	1	13	4	5	24	27	21	9	43	33	14	0	0	31	87	63	0	52	142	20	64	70	65	0	46	4	27	19	16	23
7	-	103826597	6	16	59	72	0	2	20	28	23	4	11	3	29	0	0	0	14	12	69	172	1699	5	1	13	4	5	27	28	23	9	47	34	14	0	0	32	93	72	0	54	147	20	69	75	68	0	47	4	28	19	18	25
7	-	103826598	6	16	58	71	0	2	20	28	23	4	11	3	29	0	0	0	14	12	71	173	1706	5	1	13	3	5	27	29	23	9	47	34	14	0	0	32	95	72	0	54	148	20	70	76	69	0	46	5	28	19	18	25
7	-	103826599	6	16	64	76	0	2	20	30	24	4	12	3	32	0	0	0	14	14	74	183	1837	5	1	14	3	5	29	29	24	10	48	37	14	0	0	37	101	78	0	54	166	23	77	85	75	0	50	5	31	19	20	26
7	-	103826600	6	16	64	76	0	2	20	30	24	4	12	3	32	0	0	0	14	14	75	184	1849	5	1	14	3	5	30	29	24	10	48	38	14	0	0	37	101	78	0	54	165	27	79	88	75	0	50	6	31	19	20	26
7	-	103826601	6	16	65	73	0	2	19	29	22	4	12	3	32	0	0	0	14	14	74	178	1836	5	1	14	3	5	28	29	23	10	48	39	13	0	0	36	100	76	0	54	158	25	79	91	73	0	51	6	31	19	19	25
