Chromosome	Strand	Position	ERS989712	ERS989713	ERS989714	ERS989716	ERS989718	ERS989719	ERS989720	ERS989721	ERS989722	ERS989724	ERS989725	ERS989726	ERS989727	ERS989728	ERS989729	ERS989730	ERS989732	ERS989733	ERS989734	ERS989735	ERS989736	ERS989737	ERS989738	ERS989739	ERS989740	ERS989742	ERS989743	ERS989744	ERS989745	ERS989746	ERS989747	ERS989748	ERS989749	ERS989750	ERS989751	ERS989752	ERS989753	ERS989755	ERS989756	ERS989757	ERS989758	ERS989759	ERS989760	ERS989761	ERS989762	ERS989763	ERS989764	ERS989765	ERS989766	ERS989767	ERS989768	ERS989769
7	-	103812488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	-	103812523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7	-	103812524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7	-	103812525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
7	-	103812526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
7	-	103812527	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	16	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
7	-	103812528	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	16	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
7	-	103812529	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	21	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0
7	-	103812530	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	22	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0
7	-	103812531	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	3	0	41	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	2	3	0	0	4	0	0	0	0	0	1	0	0
7	-	103812532	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	3	1	52	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	8	0	0	1	1	0	1	0	0
7	-	103812533	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	3	2	54	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	9	0	0	1	1	0	1	0	0
7	-	103812534	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	3	2	56	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	10	0	0	1	1	0	1	0	0
7	-	103812535	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	3	2	56	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	10	0	0	1	1	0	1	0	0
7	-	103812536	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	3	2	64	0	0	0	0	0	3	2	0	0	1	0	0	0	0	1	1	0	0	4	3	0	0	12	1	0	1	1	0	1	0	0
7	-	103812537	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	3	2	64	0	0	0	0	0	3	2	0	0	1	0	0	0	0	1	1	0	0	4	3	0	0	12	1	0	1	1	0	1	0	0
7	-	103812538	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	3	3	69	0	0	0	0	0	3	2	0	0	1	0	0	0	0	1	1	0	0	4	3	0	0	12	1	0	1	1	0	1	0	0
7	-	103812539	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	3	3	72	0	0	0	0	0	3	2	0	0	1	0	0	0	0	1	1	0	0	4	3	0	0	12	1	0	1	1	0	1	0	0
7	-	103812540	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	3	3	72	0	0	0	0	0	3	2	0	0	1	0	0	0	0	1	1	0	0	4	3	0	0	13	1	0	1	1	0	1	0	0
7	-	103812541	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	4	3	80	0	0	0	0	0	3	2	0	0	2	0	0	0	0	1	1	0	0	5	5	0	0	14	3	0	1	1	0	1	0	0
7	-	103812542	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	4	3	81	0	0	0	0	0	3	2	0	0	2	0	0	0	0	1	1	0	0	5	5	0	0	14	3	0	1	1	0	1	0	0
7	-	103812543	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	4	3	83	0	0	0	0	0	3	3	0	0	2	0	0	0	0	1	1	0	0	5	5	0	0	14	3	0	1	1	0	1	0	0
7	-	103812544	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	4	1	4	3	98	3	0	0	0	0	3	3	0	0	2	0	0	0	0	1	1	0	0	5	5	0	0	14	3	0	2	1	0	1	0	0
7	-	103812545	0	0	1	0	0	0	0	0	1	3	0	0	1	0	0	0	4	1	4	3	100	3	0	0	0	0	3	3	0	0	2	0	0	0	0	1	1	0	0	5	5	0	0	14	3	0	2	1	0	1	0	0
7	-	103812546	0	0	1	1	0	0	1	0	2	3	0	0	2	0	0	0	4	3	5	4	169	5	0	0	0	0	3	3	0	0	2	0	0	0	0	1	1	0	0	7	9	0	0	21	3	0	2	1	0	1	0	0
7	-	103812547	0	0	1	1	0	0	1	0	2	3	0	0	2	0	0	0	4	3	5	4	171	5	0	0	0	0	3	3	0	0	2	0	0	0	0	1	1	0	0	7	9	0	0	21	3	0	2	1	0	1	0	0
7	-	103812548	0	0	1	1	0	0	1	0	2	4	0	0	2	0	0	0	4	3	5	4	171	5	0	0	0	0	3	3	0	0	2	0	0	0	0	1	1	0	0	7	9	0	0	21	3	0	2	1	0	1	0	0
7	-	103812549	0	0	1	1	0	0	1	0	2	5	0	0	2	0	0	0	5	3	5	4	177	5	0	0	0	0	3	3	1	0	2	0	0	0	0	1	2	0	0	7	9	0	0	23	4	0	2	1	0	1	0	0
7	-	103812550	0	0	1	1	0	0	1	0	2	5	0	0	2	0	0	0	5	3	5	4	180	5	0	0	0	0	3	3	1	0	2	0	0	0	0	1	2	0	0	7	9	0	0	23	4	0	2	1	0	1	0	0
7	-	103812551	0	0	1	1	0	0	1	0	2	6	0	0	2	0	0	0	6	3	5	5	185	5	0	0	0	0	5	4	1	0	2	0	0	0	0	1	2	0	0	8	9	0	0	24	6	0	3	1	0	1	0	0
7	-	103812552	0	0	1	1	0	0	1	0	2	6	0	0	2	0	0	0	6	3	5	5	191	5	0	0	0	0	5	4	1	0	2	0	0	0	0	1	2	0	0	9	10	0	0	25	7	0	3	1	1	1	1	0
7	-	103812553	0	0	1	1	0	0	1	0	2	6	0	0	2	0	0	0	6	3	5	5	191	5	0	0	0	0	5	4	1	0	2	0	0	0	0	1	2	0	0	9	10	0	0	25	7	0	3	1	1	1	1	0
7	-	103812554	0	0	1	1	0	0	1	0	2	6	0	0	2	0	0	0	6	3	5	5	194	5	0	0	0	0	5	4	1	0	2	0	0	0	0	1	2	0	0	9	11	0	0	25	7	0	3	1	2	1	1	0
7	-	103812555	0	0	1	1	0	0	1	0	2	6	0	0	2	0	0	0	6	3	5	6	196	5	0	0	0	0	5	4	1	0	2	0	0	0	0	1	2	0	0	9	11	0	0	25	7	0	3	1	2	1	1	0
7	-	103812556	0	0	1	1	0	0	1	0	2	6	0	0	2	0	0	0	8	3	5	7	205	6	0	0	0	0	5	4	1	0	3	0	0	0	0	1	2	0	0	9	12	0	0	27	7	0	3	1	3	1	2	0
7	-	103812557	0	0	2	1	0	0	1	0	2	6	0	0	2	0	0	0	8	3	5	7	208	6	0	0	0	0	5	4	1	0	3	0	0	0	0	3	2	0	0	9	13	0	0	29	8	0	3	1	3	1	2	0
7	-	103812558	0	0	2	2	0	0	1	0	2	5	0	0	2	0	0	0	9	3	5	7	208	6	0	0	0	0	4	4	1	0	2	0	0	0	0	4	2	0	0	10	12	0	0	30	8	0	3	1	3	1	2	0
7	-	103812559	0	0	2	2	0	0	1	0	5	5	0	0	2	0	0	0	9	3	4	7	216	6	0	0	0	0	4	4	1	0	2	0	0	0	0	4	2	0	0	11	12	0	0	33	8	0	3	1	3	1	2	1
7	-	103812560	0	0	2	2	0	0	1	0	5	5	0	0	2	0	0	0	9	3	4	7	218	6	0	0	0	0	4	4	1	0	2	0	0	0	0	4	2	0	0	11	12	0	0	33	8	0	3	1	3	1	2	1
7	-	103812561	0	0	2	2	0	0	1	0	5	5	0	0	2	0	0	0	9	3	4	7	220	6	0	0	0	0	4	4	1	1	2	0	0	0	0	4	2	0	0	11	12	0	0	33	8	0	3	1	3	1	2	1
7	-	103812562	0	0	2	2	0	0	1	0	5	5	0	0	2	0	0	0	9	3	4	7	218	6	0	0	0	0	4	4	1	1	2	0	0	0	0	4	2	0	0	11	12	0	0	33	8	0	3	1	3	1	2	1
7	-	103812563	0	0	2	2	0	0	1	0	5	5	0	0	2	0	0	0	8	3	4	7	212	6	0	0	0	0	4	4	1	1	2	0	0	0	0	4	2	0	0	11	12	0	0	33	8	0	3	1	3	1	2	1
7	-	103812564	0	0	2	2	0	0	1	0	5	5	0	0	2	0	0	0	8	3	4	7	215	6	0	0	0	0	4	4	1	1	2	0	0	0	0	4	2	0	0	12	13	0	0	33	9	0	3	1	3	1	2	1
7	-	103812565	0	0	2	2	0	0	1	0	6	6	0	0	2	0	0	0	8	3	6	8	228	6	0	0	0	0	3	4	1	1	2	0	0	0	0	4	2	0	0	12	14	0	0	33	10	0	3	1	3	1	3	1
7	-	103812566	0	0	2	2	0	0	1	0	6	6	0	0	2	0	0	0	8	4	6	8	252	7	0	0	0	0	2	4	1	1	2	0	0	0	0	4	2	2	0	12	15	0	0	32	10	0	4	1	4	1	4	1
7	-	103812567	0	0	2	2	0	0	1	0	6	6	0	0	2	0	0	0	8	4	6	9	255	7	0	0	0	0	2	4	1	1	3	0	0	0	0	4	2	2	0	12	16	0	0	35	11	0	4	1	4	1	4	1
7	-	103812568	0	0	2	2	0	0	1	0	6	6	0	0	2	0	0	0	8	5	6	9	255	7	0	0	0	0	2	4	1	1	3	0	0	0	0	4	2	2	0	12	16	0	0	35	11	0	4	1	4	1	4	1
7	-	103812569	0	0	2	2	0	0	1	0	6	6	0	0	2	0	0	0	8	5	6	9	258	7	0	0	0	0	2	4	1	1	3	0	0	0	0	4	2	2	0	12	16	0	0	35	11	0	4	1	4	1	4	1
7	-	103812570	0	0	2	2	0	0	1	0	6	6	0	0	2	0	0	0	8	5	6	9	258	7	0	0	0	0	2	4	1	1	3	0	0	0	0	4	2	2	0	12	16	0	0	34	11	0	4	1	4	1	4	1
7	-	103812571	0	0	2	2	0	0	1	0	6	6	0	0	2	0	0	0	8	6	6	10	263	7	0	0	0	0	3	4	1	1	3	0	0	0	0	5	2	2	0	12	16	0	0	34	11	0	4	1	5	1	4	1
7	-	103812572	0	0	1	2	0	0	1	0	5	6	0	0	3	0	0	0	6	6	5	8	239	7	0	0	1	0	3	3	1	1	3	0	0	0	0	5	2	2	0	10	17	0	0	33	9	0	4	0	5	0	5	2
7	-	103812573	0	0	1	2	0	0	1	0	5	6	0	0	3	0	0	0	6	5	5	8	242	7	0	0	1	0	3	3	1	1	3	0	0	0	0	5	1	2	0	8	17	0	0	32	9	0	4	0	5	0	6	2
7	-	103812574	0	0	1	2	0	0	1	0	5	6	1	0	3	0	0	0	6	6	5	8	259	7	0	0	3	0	3	5	1	1	3	0	0	0	0	5	2	3	0	9	18	0	0	32	10	0	5	0	5	1	6	2
7	-	103812575	0	0	1	2	0	0	1	0	5	6	1	0	3	0	0	0	6	7	5	8	259	7	0	0	3	0	3	5	1	1	3	0	0	0	0	5	2	3	0	9	18	0	0	32	10	0	5	0	5	1	6	2
7	-	103812576	0	0	1	2	0	0	1	0	5	6	1	0	3	0	0	0	6	7	5	8	267	7	0	0	3	0	3	5	1	1	3	0	0	0	0	5	2	3	0	9	18	0	0	32	10	0	5	0	5	1	7	2
7	-	103812577	0	0	1	2	0	0	1	0	5	7	1	0	3	0	0	0	6	7	5	9	275	8	0	0	3	0	3	6	1	1	3	0	0	0	0	5	2	3	0	10	17	0	0	32	10	0	5	0	5	1	7	3
7	-	103812578	0	0	1	2	0	0	1	0	5	7	1	0	3	0	0	0	6	7	5	9	284	8	0	0	3	0	3	6	1	1	3	0	0	0	0	5	2	3	0	10	18	0	0	33	10	0	5	0	5	1	8	3
7	-	103812579	0	0	1	2	0	0	1	0	5	7	1	0	2	0	0	0	6	7	5	9	262	6	0	0	3	0	3	6	1	1	3	0	0	1	0	5	2	3	0	10	17	0	0	31	10	0	5	0	5	1	8	3
7	-	103812580	0	0	1	2	0	0	0	0	4	7	1	0	2	0	0	0	6	5	4	8	225	6	0	0	3	0	3	5	1	1	3	0	0	1	0	5	2	3	0	9	14	0	0	27	11	0	5	0	5	1	8	3
7	-	103812581	0	0	1	3	0	0	0	0	4	7	1	0	2	0	0	0	6	6	4	9	236	6	0	0	3	0	3	5	1	1	3	0	0	1	0	5	2	3	0	9	14	0	1	26	11	0	5	0	5	1	8	3
7	-	103812582	1	0	2	4	0	0	0	0	5	9	2	0	3	0	0	0	8	11	4	15	415	6	1	0	5	0	5	7	4	1	4	0	0	1	0	10	3	7	0	13	22	0	1	36	13	0	6	0	7	3	14	4
7	-	103812583	1	0	2	5	0	0	0	0	5	9	2	0	3	0	0	0	8	11	5	15	432	7	1	0	5	0	5	7	5	1	4	0	0	1	0	10	3	7	0	13	23	0	1	38	14	0	6	0	7	3	15	5
7	-	103812584	1	0	2	5	0	0	0	0	6	9	2	0	5	0	0	0	8	11	5	17	458	7	1	0	5	0	5	8	5	1	4	0	0	1	0	10	3	7	0	14	23	0	1	39	14	0	6	0	7	3	16	5
7	-	103812585	1	0	3	5	0	0	0	0	6	8	3	0	4	0	0	0	9	11	5	18	454	5	1	0	5	0	5	10	6	1	4	0	0	1	0	10	3	7	0	17	23	1	1	40	15	0	5	0	7	3	16	5
7	-	103812586	1	0	4	5	0	0	0	0	6	7	3	0	4	0	0	0	11	12	5	19	471	5	1	0	5	0	5	11	6	1	4	0	0	1	0	11	3	7	0	17	24	1	1	40	15	0	6	0	8	3	16	5
7	-	103812587	1	0	4	4	0	0	0	0	6	7	3	0	4	0	0	0	11	12	6	19	460	5	1	0	5	0	5	11	6	1	4	0	0	1	0	11	3	7	0	16	24	1	1	39	14	0	6	0	7	3	16	5
7	-	103812588	1	0	4	4	0	0	0	0	6	7	3	0	4	0	0	0	12	12	6	19	469	5	1	0	5	0	5	11	6	1	4	0	0	1	0	11	3	7	0	16	25	1	1	39	14	0	6	0	7	3	16	5
7	-	103812589	1	0	6	4	0	0	0	0	6	8	3	0	4	0	0	0	12	12	6	23	500	5	1	0	5	0	5	12	7	1	5	0	0	1	0	11	3	9	0	17	26	1	1	40	15	0	6	0	7	3	16	5
7	-	103812590	1	0	6	4	0	0	0	0	6	7	3	0	4	0	0	0	10	13	6	22	494	5	1	0	5	0	5	12	6	1	5	0	0	1	0	11	2	9	0	17	26	1	1	39	15	0	6	0	6	3	16	5
7	-	103812591	1	0	6	4	0	0	0	0	6	7	3	0	5	0	0	0	11	13	7	23	514	5	1	0	5	0	5	12	7	1	5	0	0	1	0	12	2	9	0	19	28	1	1	41	17	0	6	0	6	3	17	5
7	-	103812592	1	0	6	4	0	0	0	0	6	7	3	0	5	0	0	0	10	13	7	22	511	5	1	0	5	0	3	12	7	1	5	0	0	1	0	11	2	9	0	18	28	1	1	40	16	0	5	0	6	3	17	5
