Cell	CellType	Plot_X	Plot_Y
839537924	Sst Crhr2 Efemp1	5.8591523	-2.3061914
839530923	Sst Crhr2 Efemp1	5.474307	-0.3205835
839218629	Sst Hpse Cbln4	7.856507	0.35823575
839524416	Sst Hpse Cbln4	7.462906	-0.3941844
839288464	Sst Rxfp1 Prdm8	6.120206	-7.076579
839532478	Sst Crhr2 Efemp1	5.389842	-1.0990987
839118825	Sst Hpse Sema3c	6.534656	-0.17897666
839527672	Sst Calb2 Pdlim5	8.669866	-0.46304566
839580927	Sst Crhr2 Efemp1	5.9506435	-2.602704
838515407	Sst Tac2 Tacstd2	7.197794	-7.1944685
839118679	Sst Crhr2 Efemp1	4.211673	-2.0717092
838643565	Sst Tac2 Tacstd2	6.187418	-8.50091
839522809	Sst Rxfp1 Prdm8	6.657782	-7.731498
839220920	Sst Rxfp1 Eya1	6.53491	-8.517596
839513135	Sst Mme Fam114a1	5.264737	-0.34185335
839571200	Sst Rxfp1 Eya1	8.006859	-7.258237
839101611	Sst Rxfp1 Eya1	8.308915	-7.0757914
839236393	Sst Calb2 Pdlim5	9.321203	-2.4847436
842721522	Sst Chodl	4.6977596	13.178369
842157658	Sst Chodl	5.6568475	14.820223
843224344	Sst Chodl	5.1634755	13.716684
843407967	Pvalb Tpbg	0.09886748	-10.057586
841746820	Sst Calb2 Pdlim5	9.409374	-2.0882814
842834131	Sst Calb2 Pdlim5	9.609047	-0.26378703
842766700	Sst Chodl	5.355383	14.861735
843320265	Sst Chodl	5.759032	14.9220705
841765437	Sst Calb2 Pdlim5	9.125222	-2.4201643
844299535	Pvalb Reln Itm2a	-0.57443625	-11.24013
843366621	Sst Chodl	4.383365	14.544941
842796508	Sst Chodl	4.5006413	14.513128
841770570	Sst Calb2 Pdlim5	9.403529	-0.9378718
843276148	Sst Calb2 Pdlim5	8.643801	-1.2786362
844069975	Vip Pygm C1ql1	-3.1473832	-0.86857057
844232846	Lamp5 Plch2 Dock5	-4.935834	10.097511
842841654	Sst Calb2 Necab1	8.783736	-0.83354706
844269667	Lamp5 Lsp1	-7.0641737	10.273124
844254029	Lamp5 Lsp1	-7.1641674	10.261423
844242654	Lamp5 Ntn1 Npy2r	-5.0792046	8.806912
844104102	Vip Crispld2 Kcne4	-6.3137426	-0.5905761
842844583	Sst Calb2 Pdlim5	8.510712	-0.91262084
842904923	Pvalb Reln Itm2a	2.0807078	-11.998433
842727624	Sst Crhr2 Efemp1	4.047668	-1.5498073
843330061	Sst Chodl	5.4238334	15.234199
841718359	Sst Calb2 Pdlim5	8.625002	-0.49573332
844282161	Lamp5 Ntn1 Npy2r	-5.581626	8.325854
841750950	Sst Calb2 Pdlim5	10.3652	-0.23497932
843406814	Pvalb Reln Itm2a	1.9728646	-12.526933
843390051	Pvalb Reln Itm2a	-0.040403575	-12.296416
841834394	Sst Calb2 Necab1	8.858977	-0.69200814
842835342	Sst Calb2 Pdlim5	9.974044	-0.21866934
843400687	Pvalb Sema3e Kank4	2.66241	-10.732612
843377362	Sst Chodl	4.5958395	14.076851
844231938	Lamp5 Plch2 Dock5	-5.489679	8.859148
832378612	Pvalb Sema3e Kank4	2.4808776	-9.866859
834552438	Sst Hpse Cbln4	6.4251914	1.0499746
834690682	Sst Calb2 Pdlim5	9.089504	0.7416973
834677809	Sst Hpse Cbln4	7.742412	-0.21742094
834050047	Lamp5 Plch2 Dock5	-7.122433	9.625714
834784320	Sst Chodl	4.8338113	15.363142
834160937	Lamp5 Lsp1	-7.492744	11.689232
834588446	Sst Hpse Sema3c	8.043224	1.1654854
834099738	Sncg Vip Itih5	-6.966127	4.249892
833876785	Vip Pygm C1ql1	-3.4683967	1.2525067
834814319	Sst Chodl	5.5169754	14.415994
834086445	Sst Tac2 Tacstd2	6.2138023	-8.122175
834602368	Sst Nr2f2 Necab1	7.2246623	-2.545061
834464214	Pvalb Tpbg	-0.5767007	-8.088637
834073873	Lamp5 Lsp1	-5.6111817	10.941168
834703384	Sst Chodl	5.0397387	14.929019
827573535	Lamp5 Plch2 Dock5	-6.8940835	8.842597
828847827	Pvalb Reln Itm2a	1.5071783	-12.569416
828754697	Vip Gpc3 Slc18a3	-2.2982843	-1.5469565
828778207	Lamp5 Plch2 Dock5	-6.01367	10.018916
828727693	Lamp5 Ntn1 Npy2r	-5.5043807	10.153892
829185764	Vip Lmo1 Myl1	-3.7842276	-3.3606586
827347629	Lamp5 Plch2 Dock5	-6.6311274	9.339882
827503672	Lamp5 Lsp1	-6.3972964	9.916491
827447865	Lamp5 Plch2 Dock5	-5.7771773	9.733103
828832398	Pvalb Sema3e Kank4	2.2268631	-8.270166
829170676	Pvalb Vipr2	1.4765666	-10.473516
828817220	Vip Lmo1 Myl1	-2.7987332	-4.2034054
828803869	Lamp5 Lsp1	-5.8976994	10.412714
828839040	Pvalb Reln Tac1	0.26953194	-11.237597
828707565	Sncg Vip Nptx2	-7.318278	2.553541
829268810	Pvalb Reln Tac1	2.4339144	-10.207609
827524052	Lamp5 Ntn1 Npy2r	-5.571439	8.162406
828677984	Pvalb Reln Itm2a	0.69866985	-11.233259
827448258	Lamp5 Plch2 Dock5	-7.5811353	9.400966
829283610	Pvalb Tpbg	0.5793999	-9.348856
829195312	Vip Crispld2 Htr2c	-5.6527314	-0.9477186
829264801	Pvalb Reln Itm2a	1.6263299	-10.513134
828684036	Pvalb Reln Itm2a	1.9187659	-12.436794
830850371	Pvalb Gabrg1	3.8996794	-7.482566
831008218	Pvalb Akr1c18 Ntf3	2.2408164	-8.027872
832061658	Sst Nts	3.7886262	-4.2391443
831179799	Vip Lmo1 Myl1	-4.889966	-2.6831796
830358028	Pvalb Akr1c18 Ntf3	2.2704792	-9.131098
830467557	Pvalb Akr1c18 Ntf3	3.1055846	-8.6263895
830445742	Pvalb Reln Tac1	2.9986434	-10.7641325
830931279	Vip Crispld2 Kcne4	-5.5623937	-0.74110013
830396905	Pvalb Gabrg1	4.125157	-9.486135
830348538	Pvalb Gabrg1	3.785455	-9.247626
830434392	Sncg Gpr50	-7.3274465	4.075931
831201867	Vip Crispld2 Kcne4	-6.506244	-0.70689327
832005570	Lamp5 Ntn1 Npy2r	-4.9662237	1.8324757
829198133	Vip Crispld2 Kcne4	-5.694179	-0.51301765
832365760	Pvalb Reln Itm2a	-0.21530576	-11.462505
832070039	Sst Rxfp1 Prdm8	5.958105	-5.77754
830334248	Pvalb Akr1c18 Ntf3	3.33926	-9.482653
832036433	Sst Rxfp1 Prdm8	7.006806	-5.7713065
830959542	Vip Pygm C1ql1	-3.10017	1.2798285
831129668	Vip Ptprt Pkp2	-2.7226088	-3.2542224
831163881	Sst Tac2 Tacstd2	6.5980487	-7.047828
832007471	Sst Rxfp1 Prdm8	5.5671964	-8.00673
830927118	Pvalb Th Sst	4.3696203	-8.314484
831094628	Vip Ptprt Pkp2	-1.9267144	-3.6343813
830931428	Pvalb Gabrg1	3.9743347	-7.8670793
825269328	Pvalb Tpbg	-0.14805599	-9.165572
825221851	Pvalb Sema3e Kank4	2.3489451	-8.053274
826710259	Lamp5 Plch2 Dock5	-7.136455	9.035615
825525155	Lamp5 Plch2 Dock5	-6.6818995	9.262846
825332009	Pvalb Sema3e Kank4	2.8873868	-10.914909
825534003	Lamp5 Plch2 Dock5	-6.610951	8.063626
825296663	Pvalb Reln Itm2a	1.0225791	-11.683248
825555145	Sst Nts	4.1382732	-4.736885
825549510	Lamp5 Plch2 Dock5	-5.815985	9.327263
824893459	Vip Crispld2 Htr2c	-5.440144	-1.1966988
825522397	Lamp5 Plch2 Dock5	-6.396475	9.683185
825222283	Pvalb Sema3e Kank4	2.0542192	-9.3661585
826712572	Lamp5 Plch2 Dock5	-5.7773705	8.557115
824840538	Lamp5 Lsp1	-6.237677	11.247847
825552023	Pvalb Sema3e Kank4	1.5112689	-7.9747486
824867588	Vip Gpc3 Slc18a3	-2.2521775	-2.9494183
825563578	Sst Calb2 Pdlim5	10.304035	-0.10765444
825533924	Vip Igfbp6 Car10	-5.2973475	2.4361074
825525063	Lamp5 Plch2 Dock5	-7.0233517	8.678122
825567515	Pvalb Reln Itm2a	0.51395357	-12.052834
825296874	Sst Rxfp1 Eya1	6.92364	-7.53584
826739825	Lamp5 Plch2 Dock5	-6.031526	8.806592
824701767	Lamp5 Lsp1	-6.4075413	11.238249
825269133	Pvalb Gpr149 Islr	3.524545	-10.26941
824756017	Vip Crispld2 Kcne4	-5.467159	-1.4940214
825563029	Vip Ptprt Pkp2	-2.204274	-3.4770048
824800372	Sst Rxfp1 Prdm8	5.8979306	-6.8951592
824015947	Pvalb Sema3e Kank4	2.6269965	-11.284868
823900315	Pvalb Reln Itm2a	2.2497637	-11.90971
821774757	Sst Nr2f2 Necab1	8.3991995	-0.42174557
821652024	Lamp5 Plch2 Dock5	-6.290009	8.337079
821907565	Pvalb Reln Itm2a	2.392638	-11.542559
823857965	Pvalb Reln Itm2a	1.3074651	-11.971285
823580102	Pvalb Reln Itm2a	1.4159153	-12.292708
823681740	Lamp5 Lsp1	-6.138081	10.075496
823998912	Pvalb Gpr149 Islr	3.225319	-9.128004
821563005	Pvalb Akr1c18 Ntf3	2.9261289	-8.308652
821917200	Pvalb Tpbg	0.5717358	-10.019924
823889517	Lamp5 Ntn1 Npy2r	-5.833381	7.8045673
823868835	Pvalb Sema3e Kank4	3.5218358	-9.670427
821771315	Sst Chrna2 Glra3	4.999152	-3.0734472
823658063	Pvalb Reln Itm2a	0.555571	-12.292301
823830483	Pvalb Reln Itm2a	1.5175618	-12.487985
823745688	Lamp5 Ntn1 Npy2r	-5.820742	8.194611
823609338	Pvalb Tpbg	-0.4209896	-8.507785
823968176	Lamp5 Ntn1 Npy2r	-6.8365965	9.297835
823907738	Lamp5 Ntn1 Npy2r	-5.7674246	8.284575
823960949	Pvalb Reln Itm2a	-0.28757012	-12.5982895
823281815	Pvalb Gpr149 Islr	2.6604342	-10.862125
823290814	Pvalb Reln Itm2a	0.1289469	-9.466889
823236692	Pvalb Reln Itm2a	0.93453085	-11.081829
823835246	Pvalb Reln Itm2a	0.4817706	-12.180415
823603037	Pvalb Tpbg	-0.4188209	-8.074778
823702943	Pvalb Vipr2	1.8675554	-10.782704
823719680	Lamp5 Ntn1 Npy2r	-7.0720305	8.734535
823594655	Pvalb Tpbg	-0.8401719	-8.461131
821863866	Sst Tac2 Tacstd2	6.1874237	-7.535195
823833593	Pvalb Akr1c18 Ntf3	1.9877516	-8.683521
823261804	Pvalb Tpbg	-0.26618874	-11.173501
870661094	Lamp5 Lhx6	-6.640052	12.281689
870811954	Pvalb Tpbg	0.31974617	-8.931361
870715372	Pvalb Tpbg	0.56428105	-9.232246
871015146	Pvalb Vipr2	1.3448203	-10.526255
870579773	Pvalb Tpbg	0.2504318	-10.003249
870810949	Pvalb Tpbg	-0.34425974	-9.364962
870795975	Pvalb Tpbg	0.39739305	-10.215845
870739381	Pvalb Tpbg	0.24729131	-8.505193
870850543	Pvalb Tpbg	-0.29194313	-10.162713
869512878	Pvalb Reln Itm2a	2.0303152	-11.985588
858252803	Vip Col15a1 Pde1a	-6.1663966	1.2491579
858254874	Sncg Vip Itih5	-7.129901	2.0727718
859062972	Sncg Slc17a8	-6.288476	3.8247557
858054077	Sncg Vip Itih5	-6.134424	3.6446655
858305576	Sncg Vip Itih5	-6.308905	3.4221992
858966539	Sncg Vip Itih5	-6.8303285	3.126961
858326660	Sncg Vip Itih5	-6.386658	2.747439
859633515	Sncg Vip Itih5	-6.782091	3.4464982
858374478	Sncg Vip Itih5	-6.183156	2.4171762
858075806	Sncg Vip Itih5	-6.401002	2.7247872
858115178	Sncg Vip Itih5	-7.0275617	3.995189
859767167	Sncg Vip Itih5	-6.0994253	3.5088935
858029990	Sncg Vip Nptx2	-7.8432703	2.7488275
859660174	Sncg Vip Itih5	-6.1370344	3.5628676
858981986	Sncg Vip Itih5	-6.864033	3.8161497
858105502	Vip Col15a1 Pde1a	-6.8062787	1.9127327
859098329	Sncg Vip Itih5	-6.2363076	3.7720892
858384285	Sncg Gpr50	-8.225858	3.1664042
859107907	Sncg Vip Itih5	-6.7808657	2.893327
858114857	Sncg Vip Itih5	-6.6631756	2.3519747
858937670	Sncg Vip Nptx2	-7.904105	2.8918865
858066116	Sncg Vip Itih5	-7.2153044	2.140835
859034131	Sncg Slc17a8	-6.5727196	4.1057725
866340188	Sst Calb2 Pdlim5	9.725619	-1.2568178
866315937	Sst Calb2 Pdlim5	9.506145	0.32917544
864291647	Sst Rxfp1 Prdm8	5.8698535	-7.930035
866257279	Sst Calb2 Pdlim5	7.733954	-2.8667011
861837255	Sst Calb2 Pdlim5	10.036524	-2.3270376
861830822	Sst Tac2 Tacstd2	7.062191	-8.060167
861740206	Sncg Vip Nptx2	-7.8949075	2.7450283
862412491	Sncg Vip Itih5	-6.4676085	3.040792
859811797	Sncg Vip Itih5	-6.2670813	3.217315
866994246	Pvalb Vipr2	0.86539286	-10.127158
863604233	Sst Esm1	4.333117	-2.3622866
866293134	Sst Calb2 Pdlim5	7.9632225	-2.234184
863657415	Sst Chrna2 Ptgdr	6.0405507	-2.662417
861736319	Sncg Vip Itih5	-6.7085643	1.8854995
865603429	Sst Calb2 Pdlim5	9.00461	-1.6975192
861959876	Sst Crh 4930553C11Rik 	5.6606574	-2.63103
865553957	Sst Calb2 Pdlim5	9.321581	-1.0343201
863631899	Sst Esm1	4.5419044	-2.5878553
865580850	Sst Esm1	4.363617	-3.620558
867130068	Lamp5 Plch2 Dock5	-6.746482	9.599235
862449566	Sncg Gpr50	-7.6624274	3.4458869
866360548	Sst Calb2 Pdlim5	8.567136	-2.057347
864296008	Sst Calb2 Pdlim5	9.90684	0.11870633
864277680	Sst Chrna2 Glra3	5.6106777	-3.201915
867038197	Lamp5 Ntn1 Npy2r	-6.2196417	7.653816
862496009	Sncg Slc17a8	-6.526325	3.9195197
865521037	Sst Calb2 Pdlim5	9.646713	-0.21204452
866267921	Lamp5 Plch2 Dock5	-6.6370325	8.662283
861765455	Sncg Vip Itih5	-7.316213	3.364386
859655391	Sncg Vip Itih5	-7.147834	3.5472481
867027741	Lamp5 Ntn1 Npy2r	-5.207959	9.247046
861765347	Sncg Vip Nptx2	-7.7007475	3.4420788
866355637	Sst Calb2 Pdlim5	8.9065695	-2.175928
864233472	Sst Tac2 Myh4	5.36417	-0.3242029
859664949	Sncg Gpr50	-8.278357	3.442959
865561071	Sst Calb2 Pdlim5	8.207893	-2.530449
861855846	Sst Rxfp1 Eya1	6.8880863	-7.7266345
865597654	Sst Hpse Cbln4	7.455315	0.11941328
866999931	Lamp5 Plch2 Dock5	-5.988641	9.261458
863669822	Sst Calb2 Pdlim5	8.538051	-1.1538765
864325951	Sst Hpse Cbln4	7.3802333	-1.3256876
867147641	Sst Tac2 Myh4	5.5991507	-2.281066
866307762	Lamp5 Ntn1 Npy2r	-5.936178	8.655109
865674978	Sst Calb2 Pdlim5	9.382258	-0.8167088
862596299	Sncg Vip Itih5	-6.4875827	3.28589
866337101	Lamp5 Lsp1	-5.9096737	10.553626
864314373	Sst Nts	3.612884	-4.176047
865589884	Sst Tac1 Htr1d	8.107484	-1.5719349
867017156	Lamp5 Fam19a1 Tmem182	-6.596338	6.7511744
864275253	Sst Calb2 Pdlim5	9.252604	0.7835941
859943246	Sst Calb2 Pdlim5	8.717012	-1.9494073
861733930	Serpinf1 Clrn1	-6.914855	4.5044174
863607236	Sst Chrna2 Glra3	5.90828	-3.0988255
867096689	Lamp5 Plch2 Dock5	-7.446357	9.675276
855499924	Sncg Vip Itih5	-6.235946	2.6687882
854401571	Sncg Vip Itih5	-6.9504075	2.7789745
855290546	Sncg Vip Itih5	-6.257259	2.7701938
855401446	Sncg Slc17a8	-6.5770626	4.021307
855538766	Sncg Vip Itih5	-6.0188856	3.3260434
855488203	Sncg Vip Itih5	-6.702273	2.6402392
855448972	Sncg Vip Itih5	-6.8506637	3.5328534
853882442	Pvalb Akr1c18 Ntf3	2.139968	-8.899042
854359267	Sncg Vip Nptx2	-8.168591	3.1461742
855357345	Sncg Vip Nptx2	-8.335825	3.0688486
855275163	Lamp5 Krt73	-6.6900024	6.7120037
854418891	Sncg Vip Nptx2	-8.09285	3.273787
855431538	Vip Col15a1 Pde1a	-6.3400893	1.4515101
853863910	Pvalb Sema3e Kank4	2.303599	-9.333861
853900835	Pvalb Akr1c18 Ntf3	2.8217318	-8.863435
855550739	Sncg Vip Itih5	-6.331949	3.6767483
855469447	Sncg Gpr50	-8.028814	3.5762863
856040562	Sncg Vip Itih5	-6.428573	3.0664806
857326083	Sncg Vip Nptx2	-7.904857	3.4518602
855962521	Vip Col15a1 Pde1a	-7.3602686	1.9952577
857265386	Sncg Vip Itih5	-6.701193	3.392186
857296784	Sncg Vip Itih5	-6.5165825	3.0283904
855823375	Sncg Vip Itih5	-6.7876663	4.189603
856013011	Sncg Gpr50	-7.7605557	4.2139106
855995114	Sncg Gpr50	-8.08253	3.9434702
855798106	Sncg Vip Nptx2	-7.885351	2.5975528
855946205	Sncg Vip Itih5	-6.6914425	3.3295114
855791035	Sncg Vip Nptx2	-7.319881	2.403938
857332144	Sncg Gpr50	-7.5273843	4.244335
856021805	Sncg Vip Itih5	-7.2239842	2.5486183
855782996	Sncg Gpr50	-7.9545507	4.183849
857220013	Sncg Vip Itih5	-6.7874494	2.879412
857223181	Sncg Gpr50	-7.4339895	3.9095807
856045597	Sncg Vip Itih5	-7.099992	3.3394878
852202575	Pvalb Reln Itm2a	0.79549074	-12.060339
850885484	Sst Esm1	4.486193	-3.80488
850845697	Sst Esm1	5.031731	-2.3292127
851816011	Pvalb Sema3e Kank4	2.4533074	-9.869603
852236180	Pvalb Reln Itm2a	2.6139982	-10.010067
852435403	Pvalb Sema3e Kank4	1.7927935	-7.9705615
851887346	Sst Crh 4930553C11Rik 	4.2035894	-1.9682522
851016910	Sst Hpse Cbln4	7.2100525	0.4900607
850993746	Vip Col15a1 Pde1a	-6.2973347	1.657348
852368397	Sst Hpse Cbln4	8.100455	-0.0110304775
836823355	Sst Esm1	3.5835037	-2.971223
836844418	Vip Pygm C1ql1	-2.8232145	2.022341
836529968	Pvalb Tpbg	-0.521727	-9.836026
836584127	Pvalb Tpbg	0.5166871	-8.493202
836612484	Pvalb Reln Itm2a	1.500521	-12.035822
836837280	Vip Ptprt Pkp2	-2.679815	-3.3364646
836592858	Pvalb Reln Itm2a	-0.16764428	-12.256455
836796620	Sst Esm1	4.204325	-2.5119803
836457236	Pvalb Reln Itm2a	0.46445033	-11.52356
836820758	Sst Esm1	2.2348502	-2.4105587
836583770	Pvalb Sema3e Kank4	2.7144933	-9.600107
886257320	Pvalb Tpbg	2.3703098	-10.692548
886442617	Vip Lmo1 Myl1	-3.625371	-3.4827428
886464017	Lamp5 Lsp1	-5.7863865	10.201488
886426499	Pvalb Gabrg1	4.0109463	-8.322066
886482499	Lamp5 Lsp1	-6.90688	11.6359625
917609533	Sncg Vip Itih5	-6.018976	3.599142
916642385	Lamp5 Fam19a1 Pax6	-6.510697	7.1158957
911978894	Pvalb Akr1c18 Ntf3	1.8654871	-8.568875
913883108	Sncg Vip Itih5	-6.158454	3.4285371
913901697	Sncg Vip Itih5	-6.4880357	2.982521
913928092	Sncg Gpr50	-7.7106285	4.0993114
914428552	Pvalb Th Sst	3.617408	-6.5926423
913871486	Sncg Gpr50	-7.746685	3.5121372
913924619	Sncg Vip Nptx2	-7.6731405	2.8276527
913936238	Sncg Vip Itih5	-7.1512513	3.6018608
907474465	Pvalb Sema3e Kank4	3.2454934	-9.944539
908960935	Pvalb Sema3e Kank4	1.9814457	-8.283549
907450664	Pvalb Calb1 Sst	2.8231378	-7.7778544
901138634	Sst Hpse Cbln4	7.5604925	-0.45774975
901305202	Pvalb Tpbg	-0.6329249	-8.804152
901445875	Vip Pygm C1ql1	-2.962987	-1.0924182
901298950	Pvalb Reln Tac1	0.6073417	-11.025699
901437139	Pvalb Reln Itm2a	0.8422708	-11.958878
898973149	Vip Chat Htr1f	-4.423972	2.3725224
898885944	Pvalb Akr1c18 Ntf3	3.5906703	-9.997071
904956425	Pvalb Sema3e Kank4	1.9600743	-9.711882
902244790	Pvalb Reln Itm2a	0.1820318	-12.861946
903959688	Pvalb Gpr149 Islr	1.4539603	-9.587171
906699622	Sst Esm1	4.9725623	-2.690472
906763900	Sst Calb2 Pdlim5	8.816961	-0.09622801
904023586	Pvalb Akr1c18 Ntf3	3.083713	-8.328992
906715385	Vip Chat Htr1f	-3.6090362	2.0763156
906766242	Vip Pygm C1ql1	-2.9228268	1.459584
894551006	Lamp5 Lsp1	-6.467815	11.578881
894292822	Pvalb Reln Itm2a	0.42178842	-12.709593
892598316	Sst Calb2 Pdlim5	9.529468	0.7042643
892681445	Pvalb Calb1 Sst	2.5188527	-6.6872764
892633161	Sst Mme Fam114a1	8.098715	-0.763224
898709217	Vip Lmo1 Myl1	-3.894549	-3.7339718
896676603	Pvalb Reln Itm2a	0.08251578	-12.604562
894259716	Sst Rxfp1 Prdm8	7.055533	-8.401095
892650783	Sncg Gpr50	-7.933875	3.5025983
898697809	Vip Lmo1 Myl1	-5.3254805	-2.5734503
892424416	Pvalb Sema3e Kank4	2.840168	-10.320499
898703349	Vip Lmo1 Myl1	-3.9798687	-3.7850611
892536014	Pvalb Reln Itm2a	3.1351044	-11.32443
894504852	Sst Tac2 Tacstd2	7.128667	-6.5332828
894308422	Pvalb Tpbg	0.84205925	-9.417277
892663291	Pvalb Tpbg	0.88115317	-10.701425
892442092	Pvalb Sema3e Kank4	2.1265485	-9.921869
892472771	Pvalb Tpbg	1.0346324	-9.045687
894226862	Sst Esm1	3.1477206	-2.9570355
892495532	Pvalb Reln Itm2a	0.48769006	-12.373253
892504707	Pvalb Reln Itm2a	0.99906045	-12.511706
889235347	Lamp5 Plch2 Dock5	-5.2043796	10.0510235
887226062	Sst Rxfp1 Prdm8	6.840908	-6.6950917
888108541	Lamp5 Ntn1 Npy2r	-6.172359	9.025511
891449886	Lamp5 Lsp1	-5.529309	10.428867
889504506	Pvalb Akr1c18 Ntf3	3.049579	-10.4711685
889537011	Pvalb Sema3e Kank4	2.6845474	-10.471829
892445034	Pvalb Sema3e Kank4	1.5631564	-8.953898
888352025	Sst Calb2 Pdlim5	8.551378	-1.8470674
891652412	Lamp5 Plch2 Dock5	-6.3781652	8.301134
888115032	Lamp5 Ntn1 Npy2r	-7.292199	8.660851
891495976	Lamp5 Ntn1 Npy2r	-6.42393	7.9128304
891534772	Lamp5 Ntn1 Npy2r	-6.9454107	8.162992
891931165	Pvalb Akr1c18 Ntf3	2.0868087	-9.719614
892482796	Pvalb Reln Itm2a	1.0525467	-11.10022
888080861	Lamp5 Plch2 Dock5	-5.734748	9.526133
887048277	Pvalb Akr1c18 Ntf3	2.325378	-8.330968
887288382	Vip Chat Htr1f	-3.238279	1.6372857
889697323	Sst Myh8 Fibin	4.337108	-4.23008
892393060	Pvalb Reln Itm2a	1.0772225	-12.657192
892421732	Pvalb Tpbg	0.639761	-9.657654
889266673	Lamp5 Ntn1 Npy2r	-6.8120084	8.660183
888214374	Lamp5 Fam19a1 Tmem182	-6.6343656	7.207546
887265813	Pvalb Reln Itm2a	2.3981493	-11.663283
888001481	Lamp5 Fam19a1 Tmem182	-6.4922614	7.0625033
889610568	Pvalb Sema3e Kank4	3.1842048	-9.733164
891664096	Lamp5 Plch2 Dock5	-7.1014886	9.713814
892414330	Pvalb Reln Itm2a	1.30677	-12.466038
891514933	Lamp5 Plch2 Dock5	-6.262029	8.913547
887104551	Sst Hpse Cbln4	8.128145	0.34512186
891721942	Sst Calb2 Pdlim5	9.596521	0.073634446
886921710	Pvalb Tpbg	-0.4701105	-9.955665
891558548	Lamp5 Lsp1	-7.224616	10.303873
